cliente_id,churn,cliente_idoso,cliente_tem_parceiro,cliente_tem_dependentes,meses_contrato,servico_telefonico,multiplas_linhas,assinatura_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_a_cabo,streaming_filmes,contrato,fatura_online,forma_pagamento,faturamento_mensal,faturamento_total,cliente_masculino,contas_diarias
0238-WHBIQ,False,False,True,True,72,True,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,False,Cartão de crédito,89.7,6339.3,True,2.99
0239-OXEXL,False,False,False,False,46,True,Sim,Fibra Ótica,Sim,Sim,Não,Não,Não,Não,Mensal,False,Cheque,84.25,3847.6,False,2.808333333333333
0244-LGNFY,False,False,True,True,72,True,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,False,Transferência bancária,92.65,6733.0,False,3.0883333333333334
0247-SLUJI,False,False,True,True,1,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cheque,19.7,19.7,True,0.6566666666666666
0248-IPDFW,False,False,False,False,1,True,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,50.1,50.1,False,1.6700000000000002
0248-PGHBZ,False,True,False,False,67,True,Não,Fibra Ótica,Sim,Sim,Não,Sim,Sim,Não,Dois anos,True,Transferência bancária,92.45,6140.85,False,3.0816666666666666
0253-ZTEOB,False,False,True,True,48,True,Sim,DSL,Não,Sim,Não,Sim,Sim,Sim,Dois anos,False,Cheque eletrônico,79.65,3870.3,False,2.6550000000000002
0254-FNMCI,False,False,False,False,72,True,Não,Fibra Ótica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,True,Cheque eletrônico,109.9,7624.2,False,3.6633333333333336
0254-KCJGT,False,False,True,False,52,True,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,Anual,True,Cartão de crédito,81.4,4354.45,True,2.7133333333333334
0254-WWRKD,False,False,True,True,67,True,Não,DSL,Não,Sim,Não,Não,Não,Não,Anual,False,Cartão de crédito,50.55,3431.75,False,1.6849999999999998
0256-LTHVJ,True,False,True,True,28,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,81.05,2227.1,False,2.7016666666666667
0257-KXZGU,False,False,True,True,32,True,Sim,DSL,Não,Sim,Sim,Não,Não,Não,Mensal,False,Transferência bancária,62.45,2045.55,False,2.0816666666666666
0257-ZESQC,True,True,True,False,27,True,Não,Fibra Ótica,Sim,Não,Não,Não,Não,Não,Mensal,True,Transferência bancária,75.2,1929.35,False,2.506666666666667
0258-NOKBL,False,False,False,False,3,True,Não,Fibra Ótica,Não,Sim,Sim,Não,Não,Sim,Mensal,False,Cheque eletrônico,90.4,268.45,True,3.0133333333333336
0259-GBZSH,True,False,False,False,2,True,Sim,Fibra Ótica,Não,Não,Não,Não,Sim,Não,Mensal,True,Cheque eletrônico,85.65,181.5,True,2.855
0260-ZDLGK,True,False,False,True,9,True,Não,DSL,Não,Não,Sim,Sim,Sim,Sim,Mensal,True,Cheque,72.9,651.4,False,2.43
0263-FJTQO,False,False,True,True,50,True,Sim,DSL,Sim,Não,Não,Sim,Sim,Não,Dois anos,True,Cartão de crédito,70.5,3486.65,True,2.35
0264-CNITK,False,False,True,True,71,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Transferência bancária,20.1,1389.6,False,0.67
0265-EDXBD,True,True,True,False,32,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,74.9,2303.35,True,2.496666666666667
0265-PSUAE,False,False,True,True,16,True,Não,Fibra Ótica,Sim,Não,Sim,Não,Sim,Sim,Mensal,False,Transferência bancária,100.7,1522.7,False,3.356666666666667
0266-CLZKZ,False,False,True,True,67,True,Sim,Fibra Ótica,Não,Não,Sim,Sim,Sim,Sim,Dois anos,True,Transferência bancária,105.65,6717.9,False,3.521666666666667
0266-GMEAO,False,False,True,True,72,True,Sim,Fibra Ótica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,True,Cartão de crédito,114.3,8058.55,True,3.81
0268-QKIWO,True,False,False,False,3,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cheque eletrônico,19.75,58.85,False,0.6583333333333333
0269-XFESX,False,False,True,True,23,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Cheque,24.35,538.5,True,0.8116666666666668
0270-THENM,False,False,True,True,72,True,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Dois anos,False,Transferência bancária,69.85,5102.35,True,2.328333333333333
0274-JKUJR,False,False,True,True,7,False,Sem serviço telefónico,DSL,Sim,Sim,Sim,Não,Sim,Sim,Mensal,False,Cheque,58.85,465.7,True,1.9616666666666667
0277-BKSQP,False,False,True,True,8,True,Não,DSL,Não,Não,Não,Não,Sim,Não,Mensal,True,Cheque eletrônico,54.4,475.1,True,1.8133333333333332
0277-ORXQS,False,False,True,True,66,False,Sem serviço telefónico,DSL,Não,Não,Não,Sim,Sim,Sim,Dois anos,False,Transferência bancária,50.55,3364.55,True,1.6849999999999998
0278-YXOOG,True,False,False,False,5,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cheque,21.05,113.85,True,0.7016666666666667
0280-XJGEX,True,False,False,False,49,True,Sim,Fibra Ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,True,Transferência bancária,103.7,5036.3,True,3.4566666666666666
0281-CNTZX,False,False,True,False,63,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,True,Transferência bancária,19.95,1234.8,True,0.6649999999999999
0282-NVSJS,False,True,True,True,12,False,Sem serviço telefónico,DSL,Não,Não,Não,Sim,Não,Não,Mensal,True,Cheque,29.3,355.9,False,0.9766666666666667
0285-INHLN,False,False,True,True,27,True,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,True,Cartão de crédito,54.75,1510.3,True,1.825
0289-IVARM,False,False,False,False,35,True,Não,DSL,Sim,Sim,Sim,Não,Não,Não,Mensal,False,Cheque eletrônico,60.55,1982.6,False,2.018333333333333
0292-WEGCH,False,False,True,True,54,True,Sim,DSL,Não,Sim,Sim,Sim,Sim,Sim,Mensal,True,Cheque eletrônico,86.2,4524.05,False,2.8733333333333335
0295-PPHDO,True,False,False,False,1,True,Sim,Fibra Ótica,Não,Não,Não,Não,Sim,Sim,Mensal,True,Cheque eletrônico,95.45,95.45,True,3.1816666666666666
0295-QVKPB,False,False,False,False,5,True,Não,DSL,Não,Não,Sim,Sim,Sim,Não,Mensal,True,Cartão de crédito,63.95,318.1,True,2.131666666666667
0297-RBCSG,False,False,False,False,19,True,Não,DSL,Não,Sim,Não,Sim,Não,Sim,Anual,True,Transferência bancária,65.35,1231.85,True,2.1783333333333332
0298-XACET,False,False,True,True,52,False,Sem serviço telefónico,DSL,Não,Sim,Sim,Sim,Sim,Não,Dois anos,False,Cheque,50.2,2554.0,True,1.6733333333333333
0301-FIDRB,False,False,True,True,72,False,Sem serviço telefónico,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,True,Transferência bancária,63.8,4684.3,False,2.1266666666666665
0301-KOBTQ,False,False,False,False,32,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,True,Transferência bancária,20.05,614.45,True,0.6683333333333333
0302-JOIVN,True,False,True,False,8,True,Não,Fibra Ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,False,Cheque eletrônico,101.15,842.9,False,3.371666666666667
0303-UNCIP,False,False,False,False,41,True,Sim,DSL,Não,Não,Sim,Não,Não,Sim,Anual,False,Cheque,65.0,2531.8,True,2.1666666666666665
0303-WMMRN,False,False,False,False,5,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,True,Cheque,19.25,86.05,True,0.6416666666666667
0305-SQECB,False,False,False,True,11,False,Sem serviço telefónico,DSL,Sim,Não,Não,Sim,Não,Não,Anual,True,Cheque,36.05,402.6,False,1.2016666666666667
0306-JAELE,True,False,False,False,5,True,Não,Fibra Ótica,Não,Não,Não,Sim,Sim,Sim,Mensal,True,Cheque eletrônico,96.1,453.4,True,3.203333333333333
0307-BCOPK,False,False,False,False,16,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Cheque,19.05,326.65,False,0.635
0308-GIQJT,False,True,False,False,71,True,Sim,Fibra Ótica,Não,Sim,Não,Sim,Sim,Sim,Anual,False,Transferência bancária,105.75,7382.85,True,3.525
0308-IVGOK,False,False,False,False,11,False,Sem serviço telefónico,DSL,Não,Sim,Sim,Sim,Não,Não,Anual,True,Cartão de crédito,40.4,422.6,False,1.3466666666666667
0310-MVLET,True,False,True,True,61,True,Sim,Fibra Ótica,Não,Sim,Não,Não,Sim,Sim,Mensal,True,Cheque eletrônico,99.15,6010.05,False,3.305
0310-SUCIN,False,False,True,False,71,True,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Anual,True,Transferência bancária,84.8,6046.1,False,2.8266666666666667
0310-VQXAM,False,False,False,False,9,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cheque,19.85,178.8,True,0.6616666666666667
0311-QYWSS,False,False,False,False,6,True,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,49.45,314.6,False,1.6483333333333334
0311-UNPFF,True,False,False,False,26,True,Não,Fibra Ótica,Não,Não,Não,Não,Sim,Sim,Mensal,True,Transferência bancária,88.8,2274.35,False,2.96
0314-TKOSI,False,False,False,False,6,True,Não,DSL,Sim,Sim,Não,Não,Não,Não,Mensal,False,Cheque,55.15,322.9,False,1.8383333333333334
0315-LVCRK,False,False,False,False,11,True,Não,Fibra Ótica,Não,Não,Sim,Não,Não,Sim,Mensal,False,Cheque eletrônico,84.8,888.75,True,2.8266666666666667
0318-QUUOB,True,False,True,False,1,True,Não,Fibra Ótica,Não,Não,Não,Não,Sim,Não,Mensal,True,Cheque eletrônico,80.55,80.55,True,2.685
0318-ZOPWS,False,False,True,False,49,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,True,Transferência bancária,20.15,973.35,False,0.6716666666666666
0319-QZTCO,False,False,True,True,3,True,Não,DSL,Não,Sim,Não,Não,Sim,Não,Mensal,True,Cartão de crédito,58.7,168.6,False,1.9566666666666668
0320-DWVTU,False,False,False,False,53,True,Não,Fibra Ótica,Sim,Sim,Sim,Sim,Não,Sim,Dois anos,False,Cheque,99.5,5424.25,False,3.316666666666667
0320-JDNQG,True,False,True,True,23,True,Não,Fibra Ótica,Sim,Não,Não,Sim,Sim,Sim,Mensal,True,Cheque eletrônico,99.85,2331.3,True,3.328333333333333
0322-CHQRU,True,False,False,False,2,True,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,False,Cheque eletrônico,45.35,89.5,True,1.5116666666666667
0322-YINQP,True,False,False,False,1,True,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,True,Cheque,48.55,48.55,True,1.6183333333333332
0323-XWWTN,False,False,False,True,3,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,True,Cheque,26.4,121.25,True,0.88
0324-BRPCJ,True,True,True,False,68,True,Sim,Fibra Ótica,Não,Sim,Não,Não,Sim,Sim,Mensal,True,Cheque eletrônico,100.2,6851.65,False,3.3400000000000003
0325-XBFAC,True,False,False,False,8,True,Não,Fibra Ótica,Não,Não,Sim,Não,Sim,Sim,Mensal,True,Cheque eletrônico,94.7,740.3,True,3.1566666666666667
0326-VDYXE,False,False,True,False,70,True,Sim,Fibra Ótica,Não,Não,Sim,Não,Sim,Sim,Anual,True,Cheque eletrônico,97.65,6982.5,False,3.2550000000000003
0327-WFZSY,False,False,True,True,39,True,Sim,Fibra Ótica,Não,Não,Sim,Não,Sim,Sim,Anual,False,Cheque eletrônico,100.0,3835.55,True,3.3333333333333335
0328-GRPMV,True,False,False,False,1,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,70.1,70.1,False,2.3366666666666664
0329-GTIAJ,True,False,False,False,3,True,Não,Fibra Ótica,Não,Sim,Não,Sim,Sim,Sim,Mensal,True,Cheque eletrônico,97.9,315.3,False,3.2633333333333336
0330-BGYZE,False,False,True,False,60,True,Sim,Fibra Ótica,Não,Sim,Sim,Não,Sim,Sim,Anual,False,Transferência bancária,102.5,6157.6,True,3.4166666666666665
0330-IVZHA,True,False,True,False,5,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,False,Cheque eletrônico,69.95,330.15,False,2.3316666666666666
0334-GDDSO,True,True,False,False,3,True,Sim,Fibra Ótica,Não,Sim,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,81.35,233.7,True,2.7116666666666664
0334-ZFJSR,False,False,True,False,55,True,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Anual,True,Cartão de crédito,66.05,3462.1,False,2.2016666666666667
0336-KXKFK,False,False,False,False,72,False,Sem serviço telefónico,DSL,Sim,Não,Sim,Sim,Sim,Sim,Dois anos,True,Cartão de crédito,61.2,4390.25,True,2.04
0336-PIKEI,False,True,True,False,72,True,Não,DSL,Sim,Sim,Sim,Sim,Sim,Não,Dois anos,False,Transferência bancária,74.4,5360.75,True,2.48
0337-CNPZE,True,False,False,False,41,True,Sim,Fibra Ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,True,Cheque eletrônico,106.3,4443.45,False,3.5433333333333334
0343-QLUZP,False,False,False,False,60,False,Sem serviço telefónico,DSL,Sim,Sim,Sim,Não,Não,Não,Dois anos,False,Transferência bancária,39.6,2424.5,True,1.32
0345-HKJVM,True,False,False,False,6,True,Não,Fibra Ótica,Não,Não,Não,Não,Sim,Sim,Mensal,False,Cheque eletrônico,89.3,577.6,False,2.9766666666666666
0345-XMMUG,False,False,True,False,46,True,Sim,Fibra Ótica,Não,Sim,Sim,Sim,Sim,Sim,Dois anos,True,Cartão de crédito,108.9,4854.3,False,3.6300000000000003
0347-UBKUZ,False,False,False,False,15,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cheque,19.9,320.45,False,0.6633333333333333
0348-SDKOL,True,False,True,False,58,True,Sim,Fibra Ótica,Não,Não,Sim,Sim,Sim,Sim,Mensal,True,Cartão de crédito,102.1,5885.4,False,3.4033333333333333
0354-VXMJC,False,False,True,True,23,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cartão de crédito,19.6,426.65,True,0.6533333333333334
0354-WYROK,True,True,True,True,31,True,Não,Fibra Ótica,Não,Não,Sim,Sim,Sim,Sim,Mensal,True,Cheque eletrônico,98.9,2911.3,False,3.296666666666667
0356-ERHVT,False,False,True,False,11,True,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,True,Transferência bancária,45.9,521.9,True,1.53
0356-OBMAC,False,True,False,False,56,True,Sim,Fibra Ótica,Não,Sim,Sim,Sim,Sim,Não,Dois anos,True,Transferência bancária,99.9,5706.3,False,3.33
0357-NVCRI,False,False,False,True,25,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cartão de crédito,20.05,471.7,False,0.6683333333333333
0361-HJRDX,False,False,False,False,68,False,Sem serviço telefónico,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,False,Cartão de crédito,64.35,4539.6,False,2.145
0362-RAOQO,False,False,False,False,40,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cartão de crédito,19.65,830.25,False,0.6549999999999999
0362-ZBZWJ,True,False,False,False,36,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,84.9,3067.2,True,2.83
0363-QJVFX,True,False,False,False,32,True,Sim,Fibra Ótica,Sim,Sim,Não,Sim,Sim,Sim,Mensal,True,Cartão de crédito,108.15,3432.9,True,3.605
0363-SVHYR,False,False,True,True,71,True,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,False,Transferência bancária,86.85,6263.8,True,2.895
0365-BZUWY,False,False,True,False,17,True,Sim,Fibra Ótica,Não,Sim,Sim,Não,Sim,Sim,Mensal,True,Cheque eletrônico,102.55,1742.5,True,3.4183333333333334
0365-GXEZS,False,False,True,False,18,True,Não,Fibra Ótica,Não,Não,Sim,Sim,Não,Não,Mensal,False,Cheque eletrônico,78.2,1468.75,True,2.606666666666667
0365-TRTPY,False,False,False,False,37,True,Sim,Fibra Ótica,Sim,Sim,Sim,Não,Não,Não,Mensal,False,Transferência bancária,91.2,3382.3,False,3.04
0366-NQSHS,False,False,False,False,2,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cheque,19.35,46.35,True,0.645
0369-ZGOVK,False,False,True,True,28,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Não,Anual,True,Transferência bancária,70.4,1992.2,False,2.3466666666666667
0373-AIVNJ,False,False,False,False,9,False,Sem serviço telefónico,DSL,Sim,Sim,Sim,Não,Não,Não,Anual,False,Cheque,39.55,373.0,True,1.3183333333333331
0374-AACSZ,False,False,False,False,1,True,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,False,Cheque eletrônico,50.15,50.15,False,1.6716666666666666
0374-FIUCA,False,False,True,False,65,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,True,Cartão de crédito,20.4,1414.45,True,0.6799999999999999
0374-IOEGQ,False,False,False,False,3,True,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,False,Cheque eletrônico,44.6,122.7,False,1.4866666666666668
0375-HVGXO,True,False,False,False,1,False,Sem serviço telefónico,DSL,Não,Não,Não,Não,Sim,Não,Mensal,True,Cheque eletrônico,34.7,34.7,False,1.1566666666666667
0376-OIWME,False,False,True,False,36,True,Não,Fibra Ótica,Sim,Não,Não,Não,Sim,Sim,Mensal,True,Cheque eletrônico,93.6,3366.05,True,3.1199999999999997
0376-YMCJC,True,False,False,False,23,True,Sim,Fibra Ótica,Não,Não,Não,Sim,Sim,Não,Mensal,True,Cheque eletrônico,90.6,1943.2,True,3.02
0377-JBKKT,False,False,True,True,22,True,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,True,Cheque,57.95,1271.8,True,1.9316666666666669
0378-CJKPV,False,False,True,False,72,True,Sim,Fibra Ótica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,False,Cartão de crédito,112.1,7965.95,False,3.7366666666666664
0378-NHQXU,True,False,True,True,17,True,Sim,Fibra Ótica,Não,Não,Sim,Não,Sim,Não,Mensal,False,Cheque eletrônico,88.25,1460.65,False,2.941666666666667
0378-TOVMS,True,False,False,False,3,True,Não,Fibra Ótica,Não,Não,Não,Sim,Não,Sim,Mensal,False,Cheque eletrônico,85.8,272.2,False,2.86
0378-XSZPU,True,False,True,False,58,True,Não,DSL,Sim,Sim,Sim,Não,Não,Não,Anual,False,Cartão de crédito,60.3,3563.8,True,2.01
0379-DJQHR,False,False,True,True,67,True,Não,DSL,Sim,Sim,Sim,Não,Sim,Sim,Dois anos,False,Cartão de crédito,81.35,5398.6,True,2.7116666666666664
0380-NEAVX,False,True,False,False,34,True,Não,Fibra Ótica,Não,Sim,Sim,Não,Sim,Sim,Anual,True,Cheque eletrônico,99.85,3343.15,True,3.328333333333333
0380-ZCSBI,False,False,False,False,10,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cartão de crédito,20.0,198.7,True,0.6666666666666666
0383-CLDDA,False,False,False,False,69,True,Sim,DSL,Sim,Não,Sim,Sim,Sim,Sim,Dois anos,True,Cartão de crédito,85.35,5897.4,False,2.8449999999999998
0384-LPITE,False,False,False,False,40,False,Sem serviço telefónico,DSL,Sim,Sim,Sim,Não,Sim,Sim,Anual,False,Cartão de crédito,62.05,2511.55,True,2.0683333333333334
0384-RVBPI,False,False,False,False,20,True,Não,DSL,Sim,Não,Sim,Não,Não,Sim,Mensal,False,Cartão de crédito,64.4,1398.6,True,2.146666666666667
0386-CWRGM,False,False,True,True,46,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cheque,19.4,967.85,False,0.6466666666666666
